ID,開放建議標題,建議資料集名稱,建議開放的欄位,建議原因,瀏覽次數,建議者,發表時間,派發機關,分派狀態,回復狀態
62741,台北地政雲,實價登錄社區查詢(https://cloud.land.gov.taipei/ImmPrice/TruePrice.aspx),"實價登錄以""社區查詢""之資料，建議社區交易資料，能像內政部實價登錄網站資料，可以是opendata，提供免費下載。",協助更多民眾了解地區房價水準,531,l***4,2017/11/2014:51,臺北市政府,已分派,已回復
62814,關於台北市的道路寬度資料開發,台北市道路寬度,台北市道路寬度,道路寬度是研究大量估價及熱島效應很重要的資料，<br/>身為六都中的台中市都開放路寬的資料，<br/>請問身為首都的台北市可不可以也比照辦理開放路寬的資料。,332,g***2,2017/11/2114:02,臺北市政府,已分派,已回復
62999,請提供全台灣各縣市違反勞基法公司行號的WEBAPI,違反勞基法公司行號,UID(唯一索引值)、事業單位名稱、違反法令條款、處分日期、所在縣市,"1.中華民國人民有知的權益。<br/>2.繳稅給政府，政府應該增加至OPENDATA應用，以便全民應用。<br/>3.勞工局或勞動部請聯絡資訊部門研議，提供WEBAPI(JSON,XML)的串接方式。<br/>4.請不要叫民眾去網站上面看，因為資料散落在各個縣市勞工局！不符合OPENDATA的意義。<br/>5.公務員要有績效，依上面的建議就對了！<br/>6.勞動部挺勞工，鄉民挺勞動部。",609,J***g,2017/11/2410:19,"臺南市政府,臺東縣政府,嘉義市政府,基隆市政府,屏東縣政府,花蓮縣政府,澎湖縣政府,苗栗縣政府,雲林縣政府,桃園市政府,彰化縣政府,宜蘭縣政府,臺中市政府,臺北市政府",已分派,未回復
63024,蔬菜水果集,蔬果資訊通,1.可不可以給我103~106蔬菜水果每一季熱銷的排行<br/>2.可不可以給我有機蔬菜水果的批發公司地址<br/>3.可不可以給我每個蔬菜水果所富含的營養成分,之前要求，給的回覆跟要求的不一樣，所以再次請求，希望可以給出以上三點的opendata給我,232,h***2,2017/11/2412:37,行政院農業委員會,已分派,已回復
63295,DF5,東風導彈,導彈資料,"DF-5<br/>TheChineseflighttestedavehiclewithICBMcharacteristicstoareducedrangeinSeptember1971.TheearliestpossibleIOCforanICBMbasedonthisvehiclewasprojectedbyUSintelligencein1972asbeinglate1974,butmorelikelyayearortwolater.<br/>DevelopmentproblemsevidentlyprecludedinitialdeploymentoftheDF-5asanoperationalICBM,butthespace-launchversionreferredtobytheChineseastheFB-1(Fengbao-Tempest)-wasusedastheboosterforaseriesoffivesatelliteshotsthatbeganinJuly1975andconcludedinDecember1976.Therocketusesfourfirst-stagegimballedenginesandonesecond-stageengine,allofwhichburnN2O4/UDMH.TheDongfeng-5possessedthecapabilitytohittargetsinthewesternSovietUnionandtheUnitedStates.<br/><br/>TheabsenceofanyspaceshotsbetweenJanuary1978andSeptember1981maywellhaverelatedtoDF-5testingasChinapreparedforthelongrangetestingofitsexperimentalICBM.Fourpartialrangetestswerereportedin1979:7January,15July,21August,and4September,andtheremighthavebeenoneinOctober.ThefinaltestshotwasfiredinFebruary1980.<br/><br/>By1980ChinahadovercometheslowdowninnucleardevelopmentcausedbytheCulturalRevolutionandhadsomespectacularsuccessesinitsstrategicweaponsprogram.Preparationforfull-rangetestsbaseexercisesattheShuangchengzisiteandshipexercisesintheYellowSeabeganinMarch1980.Finally,on18and21May,twolong-rangeshotsweremadeintothePacificOcean,whereitwasrecoveredbyanavaltaskforce.Thereseemstobeagreementthatthefirstshotwasasuccess,travelingapproximately6,000milesfromthelaunchsitetoanareaboundedbytheGilbertIslands,theSolomons,Fiji,andtheNewHebrides,withsplash-downoccurringat0230Greenwichmeantime.Thesecondshotmaywellhavebeenafailure,comingdownperhaps800milesoffcourse.<br/>WhentheDF-5wasfirsttestedinSeptember1971,ithadarangeof10,000to12,000kmswhichallowedittothreatenthewesternportionsoftheUnitedStates.Beginningin1983theChineseinauguratedtheimprovedDF-5A,withanincreasedofover13,000kmandamoreaccurateguidancesystem.TheDF-5Aupgradeincreasedthethrow-weightofthesystemfrom3,000kgto3,200kg.<br/>AswiththeDF-4,initiallytheDF-5wasstoredinahorizontalpositionintunnelsunderhighmountains,andarelaunchedimmediatelyoutsidethemouthofthetunnel.Themissilesmustbemovedintotheopenandfueledpriortofiring,anoperationalmodedubbedchumenfangpao(shootingafirecrackeroutsidethefrontdoor),withthefuelingoperationapparentlyrequiringabouttwohours.TheinitialdeploymentofapairofDF-5sinsilosinCentralChinawascompletedin1981.ThatportionoftheDF-5Aforcethatisdeployedinsiloscouldbemaintainedinaready-to-firestatus.Inordertoenhancethesurvivabilityofthesemissiles,Chinahasconstructedalargenumberofdecoysiloswhichconsistofshallowholesexcavationswithheadworksthatresembleoperationalsilos.<br/>FormanyyearsalmostallsourcescreditedChinaashavingonlyfourDF-5sdeployedinsilos,includingtheauthoritative1992treatementbyJohnWilsonLewisandHuaDi,whichassertedthatasof1992onlyfourDF-5missilesonalert.However,morerecentestimatessuggestthatsome8-11weredeployedasof1995,andthatatleast13missilesweredeployedattheendof1997.AccordingtotheNationalAirIntelligenceCenter,asof1998thedeployedDF-5forceconsistedof""fewerthan25""missiles.Asofearly1999thetotaldeployedDF-5forcewasgenerallyestimatedatabout20missiles.Bymid-2000somesourcessuggestedthatthetotalforcewasasmanyas24deployedmissiles[""InsideTheRing""ByBillGertzandRowanScarboroughWashingtonTimesJuly28,2000].<br/><br/>Althoughitiswidelyreportedthatthe5-megatonnuclearwarheadsfortheDF-5/CSS-4nuclearmissilesarenot""mated""tothemissiles,butratherstorednearby,somesourcessuggestthatUSintelligencedoesnothaveahighconfidenceunderstandingofthisquestion[""InsideTheRing""ByBillGertzandRowanScarboroughWashingtonTimesJuly28,2000].AlthoughitmightbeassumedthattheDF-5deploymentcomplexwouldincludeanuclearweaponsstoragearea,itisnotevidentthattechnicalintelligencecouldidentifysignaturestodeterminetheprecisewhereaboutsofsuchasmallnumberofnuclearweapons.<br/><br/>R&Donmultipleindependentreentryvehicles(MIRVs)wasinitiatedasearlyas1970.On20September1981Chinalaunchedthreescientificsatellitesintospaceorbitfromasinglebooster,andmanyintheWestmistakenlyregardedthisasindicatingthatChinamightpossessthetechnologytodevelopmultiple,independentlytargetablereentryvehicles(MIRVs).ButthelaunchtestedneitheraMRVnoraMIRV,andindeedoneofthethreesatelliteswasmerelyattachedtothetail-deckofthesecondstage.<br/><br/>ThecurrentforceofDF-5Amissilesisdeployedwithsinglewarhead,butinNovember1983ChinainauguratedaDF-5modificationprogramtoarmtheseICBMswithMIRVedwarheads.Technicaldifficulties,however,havestalledtheprogram.TheDF-5A,abletostriketargetsinthecontinentalUnitedStates(CONUS),wasthedesignatedrecipientoftheMIRVs,althoughthereisnoevidencethattheyhavebeendeployed.SomesourcesclaimthatatleastfourDF-5AshavealreadybeenMIRVed,thoughitisgenerallyassertedthatwhileMIRVingmayoccurwithinthenextfewyearsnoDF-5shaveyetbeenfittedwithMIRVedwarheads.<br/><br/>BasedontheDF-5AthrowweightandwarheadshroudthemissilecouldbeequippedwithasixreentryvehicleswitheachRVweighing600kgs(thesizeofthesinglewarheadontheDF-21).TheDF-5Asecondstageapparentlyhasfourvernierengineswhichreportedlyfirefor190secondsafterthemainmissileenginecutsoff.ThustheDF-5Acoulddirectawarheadbusoverafairlylargearccoveringanarrayofaimpoints.Buttheexactstatusofthisprogramcannotbeconfirmedbasedonopensources.<br/><br/><br/><br/><br/><br/>Specifications<br/><br/>ContractorChineseAcademyofLaunchVehicleTechnology-CALT<br/>OperatorSecondArtilleryCorps<br/>Basing•Luoning<br/>•Wuzhai<br/>•Xuanhua<br/>•Tongdao<br/><br/>ConfigurationThreeStages<br/>Length[meters]32.6<br/>Diameter[meters]3.35<br/>Mass[kilograms]183,000<br/>PropellantStorableliquid<br/>GuidanceInertial<br/>FirstFlight1971<br/>IOC1981<br/>DeploymentSilo<br/>Range(km)12,000-15,000<br/>Re-entryVehicleMass(kg)3,000-3,200<br/>WarheadYield2MT<br/>CEP500-3,500meters<br/>LaunchPreparationTime30-60minutes",474,柄***林,2017/11/2718:05,國防部,已分派,已回復
65541,林務局歷年預決算書,林務局歷年預決算書,年度、工作計畫名稱及編號、預算／決算金額、承辦單位、說明,林務局現行預決算書未依《政府資訊公開法》第七條主動公開於網站上。網頁連結：https://www.forest.gov.tw/budget,184,瑋***黃,2017/12/0116:05,行政院農業委員會,已分派,已回復
66231,請提供全國職工福利委員會名單,請提供全國職工福利委員會名單,公司名稱/地址/聯絡方式/公司人數/主委姓氏,有助於瞭解國內企業職工福利發展情形,1415,A***g,2017/12/0220:16,勞動部,已分派,已回復
67367,保稅工廠名單,保稅工廠名單,監管單位、監管編號、工廠名稱、工廠地址、關區監管日期、取消監管日期,查詢相對應資訊及資料匯總需求.,639,A***g,2017/12/0416:25,財政部,已分派,已回復
68598,請臺南市政府工務局使用管理科提供違建拆除明細作為開放資料,臺南市違建拆除明細資料,"違建拆除工單編號,區別,村里,住址門牌,WGS84經度,WGS84緯度,違反規定,首次通報日期,實際拆除日期","依據官方新聞<br/>https://www.tainan.gov.tw/tainan/news.asp?id=6802D1D7-2A8F-4D73-AAD4-5EA96EDE2D41<br/><br/>""台南市政府強調，自縣市合併以來共拆除6294件違章建築，106年截至10月份為止亦已拆除427件，非為媒體所報導數量為0件。<br/><br/>另外，上一波台南市查察列管332件寄宿舍場所，經清查有68件違規，市府目前正依違規態樣分類中，有影響公共安全者將優先排定拆除。""<br/><br/>請台南市提供已經拆除的違建清冊，讓民眾共同監督已經拆除的違建是否被蓋回<br/><br/>取得資料後預期會匯入下面地圖<br/>https://kiang.github.io/tainan_basecode/house/",616,F***g,2017/12/0723:01,臺南市政府,已分派,已回復
70562,國軍歷年傷亡人數,國軍歷年傷亡人數,國軍歷年傷亡人數,因應保險公司提出新的軍人傷害險商品，需要國軍傷亡人數以方便計算損率及保費等相關資料,198,S***8,2017/12/1114:29,國防部,已分派,已回復
70658,政府真正的外包人數、派遣人數,勞動部勞動力發展署,政府使用的非典型人力人數、非直僱人數,勞委會提出的派遣人力下降的數字，表現上是告訴大眾，政府已在此方面有所努力，帶頭減低雇用派遣人力。<br/>但實際卻以勞務外包的方式規避，不已派遣名義，但用承攬計畫來使用外包人力，呈現所謂的﹝假承攬、真派遣﹞。<br/><br/>以就業服務站為例，以隸屬高屏澎東分署的某就業服務站，組成的人力是3名正式公務員、5-7名局內約聘人員、其他56位皆是由各種名目組成的外包人力，非正式公務員的比例高達95%，而外包人力更佔了全部的86%<br/><br/>多達掛名就業服務員，派駐在就業服務站本站、派駐在各鄉公所的就業服務專區。勞務計畫以﹝就業服務﹞為名，實際上要經手核銷計畫、失業資格認定、活動經費核銷、企業僱用獎助申請....等，許多觸及政府經費計畫、核銷項目辦理、企業民眾隱私資料查詢皆丟給外包人力所辦理，而其中外包人力更是來自不同科系不同背景的一般民眾所擔任，非政府單位人員執行重要機密相關業務，已經明顯違反了政府雇用承攬勞務計畫的原則。<br/><br/>政府如為了勞工的反應而給予回覆，應當給予真實的回覆，而非用欺騙的方式來安撫民心。<br/>國內已有多位學者反應派遣工的問題，日本更已開始著手處理派遣、外包人力帶來的經濟打擊，反觀台灣政府，不止派遣草案延遲延議，甚至連為了掩蓋大量使用外包人力執行公務工作，不惜用各種名目來做包裝。<br/><br/>希望勞動部勞動力發展署公開實際正在使用的人力配置。,609,C***g,2017/12/1213:39,勞動部,已分派,已回復
70659,政府實際使用的非正式公務員的人力數量(包含派遣、勞務計畫外包),公家政府單位非直聘人數,公家政府單位非直聘人數(含派遣、勞務計畫外包),勞委會提出的派遣人力下降的數字，表現上是告訴大眾，政府已在此方面有所努力，帶頭減低雇用派遣人力。<br/>但實際卻以勞務外包的方式規避，不已派遣名義，但用承攬計畫來使用外包人力，呈現所謂的﹝假承攬、真派遣﹞。<br/><br/>以就業服務站為例，以隸屬高屏澎東分署的某就業服務站，組成的人力是3名正式公務員、5-7名局內約聘人員、其他56位皆是由各種名目組成的外包人力，非正式公務員的比例高達95%，而外包人力更佔了全部的86%<br/><br/>多達掛名就業服務員，派駐在就業服務站本站、派駐在各鄉公所的就業服務專區。勞務計畫以﹝就業服務﹞為名，實際上要經手核銷計畫、失業資格認定、活動經費核銷、企業僱用獎助申請....等，許多觸及政府經費計畫、核銷項目辦理、企業民眾隱私資料查詢皆丟給外包人力所辦理，而其中外包人力更是來自不同科系不同背景的一般民眾所擔任，非政府單位人員執行重要機密相關業務，已經明顯違反了政府雇用承攬勞務計畫的原則。<br/><br/>政府如為了勞工的反應而給予回覆，應當給予真實的回覆，而非用欺騙的方式來安撫民心。<br/>國內已有多位學者反應派遣工的問題，日本更已開始著手處理派遣、外包人力帶來的經濟打擊，反觀台灣政府，不止派遣草案延遲延議，甚至連為了掩蓋大量使用外包人力執行公務工作，不惜用各種名目來做包裝。<br/><br/>希望勞動部勞動力發展署公開實際正在使用的人力配置。,469,C***g,2017/12/1213:41,勞動部,已分派,已回復
